"satisfaction_level";"last_evaluation";"number_project";"average_montly_hours";"time_spend_company";"Work_accident";"left";"promotion_last_5years";"salary";"satisfied"
"2609";0.65;0.79;3;201;3;1;0;0;"high";TRUE
"2610";0.54;0.87;4;163;3;0;0;0;"medium";FALSE
"2611";0.6;0.73;2;180;2;0;0;0;"high";FALSE
"2612";0.72;0.67;3;243;3;0;0;0;"low";TRUE
"2613";0.97;0.49;4;213;2;0;0;0;"medium";TRUE
"2614";0.99;0.89;3;273;2;0;0;0;"medium";TRUE
"2615";0.75;0.93;4;195;3;0;0;0;"medium";TRUE
"2616";0.84;0.98;4;246;3;0;0;0;"medium";TRUE
"2617";0.76;0.5;3;196;3;1;0;0;"medium";TRUE
"2618";0.96;0.51;5;205;2;1;0;0;"medium";TRUE
"2619";0.12;0.81;4;287;6;0;0;0;"medium";FALSE
"2620";0.54;0.79;3;211;3;0;0;0;"medium";FALSE
"2621";0.69;0.98;3;261;4;0;0;0;"medium";TRUE
"2622";0.77;0.71;5;204;3;0;0;0;"high";TRUE
"2623";0.96;0.86;2;163;3;0;0;0;"low";TRUE
"2624";0.53;0.62;4;162;2;0;0;0;"low";FALSE
"2625";0.54;0.72;4;259;2;1;0;0;"low";FALSE
"2626";0.89;0.64;4;151;5;0;0;0;"high";TRUE
"2627";0.52;0.84;2;266;2;0;0;0;"low";FALSE
"2628";0.29;0.65;5;110;5;1;0;0;"low";FALSE
"2629";0.8;0.53;3;245;3;0;0;0;"medium";TRUE
"2630";0.18;0.67;5;209;4;0;0;0;"medium";FALSE
"2631";0.58;0.5;5;184;4;0;0;0;"medium";FALSE
"2632";0.63;0.67;4;229;3;0;0;0;"medium";TRUE
"2633";0.68;0.81;3;180;2;1;0;0;"high";TRUE
"2634";0.91;0.98;5;135;3;0;0;0;"low";TRUE
"2635";0.95;0.94;3;174;3;0;0;0;"medium";TRUE
"2636";0.89;0.76;2;278;2;0;0;0;"medium";TRUE
"2637";0.76;0.76;3;197;2;0;0;0;"medium";TRUE
"2638";0.96;0.72;3;157;3;0;0;0;"medium";TRUE
"2639";0.78;0.63;4;156;3;0;0;0;"low";TRUE
"2640";0.98;0.9;3;186;4;0;0;0;"low";TRUE
"2641";0.76;0.42;3;217;2;0;0;0;"low";TRUE
"2642";0.63;0.49;5;192;2;0;0;0;"low";TRUE
"2643";0.39;0.37;3;127;3;0;0;0;"low";FALSE
"2644";0.91;0.67;3;257;2;0;0;0;"low";TRUE
"2645";0.8;0.8;4;229;4;0;0;0;"low";TRUE
"2646";0.89;0.64;4;274;2;1;0;0;"low";TRUE
"2647";0.75;0.41;5;196;4;0;0;0;"low";TRUE
"2648";0.94;0.85;3;137;3;0;0;0;"low";TRUE
"2649";0.27;0.61;3;213;6;0;0;0;"low";FALSE
"2650";0.71;0.72;4;137;3;0;0;0;"medium";TRUE
"2651";0.85;0.66;5;189;3;0;0;0;"medium";TRUE
"2652";0.87;0.91;3;229;3;1;0;0;"medium";TRUE
"2653";0.86;0.93;3;199;3;1;0;0;"medium";TRUE
"2654";0.49;0.85;3;250;2;0;0;0;"medium";FALSE
"2655";0.99;0.59;5;263;3;0;0;0;"high";TRUE
"2656";0.75;0.95;3;268;3;1;0;0;"low";TRUE
"2657";0.61;0.64;3;187;2;0;0;0;"medium";FALSE
"2658";0.89;0.84;6;196;4;0;0;0;"medium";TRUE
"2659";0.77;0.7;4;232;3;0;0;0;"medium";TRUE
"2660";0.7;0.79;3;226;4;0;0;0;"medium";TRUE
"2661";0.5;0.58;4;96;3;0;0;0;"low";FALSE
"2662";0.61;1;4;133;4;0;0;0;"low";FALSE
"2663";0.98;0.53;4;214;2;0;0;0;"low";TRUE
"2664";0.61;0.77;4;252;2;0;0;0;"low";FALSE
"2665";0.85;0.56;3;199;4;0;0;0;"low";TRUE
"2666";0.42;0.85;3;150;3;0;0;0;"low";FALSE
"2667";0.56;0.75;4;141;3;0;0;0;"low";FALSE
"2668";0.88;0.8;4;239;3;0;0;0;"low";TRUE
"2669";0.72;0.7;3;163;3;1;0;0;"medium";TRUE
"2670";0.15;0.8;5;121;5;0;0;0;"medium";FALSE
"2671";0.6;0.5;5;203;3;0;0;0;"medium";FALSE
"2672";0.38;0.51;3;151;2;0;0;0;"medium";FALSE
"2673";0.81;0.77;4;239;3;0;0;0;"medium";TRUE
"2674";0.75;0.53;3;166;3;0;0;0;"high";TRUE
"2675";0.52;0.92;3;268;3;0;0;0;"low";FALSE
"2676";0.51;1;5;196;4;0;0;0;"medium";FALSE
"2677";0.66;0.62;4;241;3;0;0;0;"medium";TRUE
"2678";0.8;0.87;5;251;3;0;0;0;"medium";TRUE
"2679";0.85;0.69;3;263;3;0;0;0;"medium";TRUE
"2680";0.77;0.73;3;224;2;1;0;0;"low";TRUE
"2681";0.29;0.4;4;138;4;0;0;0;"low";FALSE
"2682";0.15;0.67;6;167;6;0;0;0;"low";FALSE
"2683";0.73;0.83;5;266;5;0;0;0;"low";TRUE
"2684";0.55;0.74;2;116;3;0;0;0;"low";FALSE
"2685";0.2;0.69;2;160;4;0;0;0;"low";FALSE
"2686";0.56;0.68;3;144;3;1;0;0;"low";FALSE
"2687";0.55;0.54;3;190;3;0;0;0;"low";FALSE
"2688";0.9;0.49;6;175;4;0;0;0;"low";TRUE
"2689";0.96;0.81;4;183;3;0;0;0;"medium";TRUE
"2690";0.86;0.9;3;158;2;0;0;0;"medium";TRUE
"2691";0.67;0.76;2;210;2;0;0;0;"medium";TRUE
"2692";0.9;0.59;3;247;2;0;0;0;"medium";TRUE
"2693";0.52;0.8;3;156;3;0;0;0;"medium";FALSE
"2694";0.57;0.89;3;202;2;0;0;0;"medium";FALSE
"2695";0.55;0.83;3;157;2;0;0;0;"medium";FALSE
"2696";0.2;0.83;4;258;4;0;0;0;"high";FALSE
"2697";0.89;0.66;4;176;3;0;0;0;"high";TRUE
"2698";0.15;0.56;4;214;5;0;0;0;"high";FALSE
"2699";0.8;0.6;3;212;3;0;0;0;"high";TRUE
"2700";0.55;0.48;4;271;6;1;0;0;"high";FALSE
"2701";0.53;0.64;5;281;4;0;0;0;"high";FALSE
"2702";0.62;0.77;3;204;4;0;0;0;"high";TRUE
"2703";1;0.58;3;112;2;0;0;0;"high";TRUE
"2704";0.31;0.75;3;120;4;0;0;0;"high";FALSE
"2705";0.62;0.51;5;134;3;0;0;0;"high";TRUE
"2706";0.73;0.61;5;222;3;0;0;0;"high";TRUE
"2707";0.52;0.61;3;203;3;0;0;0;"high";FALSE
"2708";0.33;0.65;2;239;5;0;0;0;"low";FALSE
"2709";0.64;0.52;3;269;2;0;0;0;"medium";TRUE
"2710";0.88;0.81;4;235;6;0;0;0;"medium";TRUE
"2711";0.52;0.99;3;136;3;0;0;0;"medium";FALSE
"2712";0.95;0.81;5;210;4;0;0;0;"medium";TRUE
"2713";0.96;0.62;5;230;2;0;0;0;"medium";TRUE
"2714";0.98;0.58;5;186;3;0;0;0;"medium";TRUE
"2715";0.51;0.51;2;271;3;0;0;0;"medium";FALSE
"2716";1;0.63;2;105;2;0;0;0;"medium";TRUE
"2717";0.97;0.67;2;147;2;0;0;0;"medium";TRUE
"2718";0.79;0.56;4;177;3;0;0;0;"high";TRUE
"2719";0.64;0.45;3;135;6;0;0;0;"low";TRUE
"2720";0.84;0.76;5;243;3;0;0;0;"medium";TRUE
"2721";0.94;0.57;3;166;4;0;0;0;"medium";TRUE
"2722";0.7;0.79;4;194;3;0;0;0;"medium";TRUE
"2723";0.64;1;4;201;2;0;0;0;"medium";TRUE
"2724";0.56;0.88;4;248;2;0;0;0;"medium";FALSE
"2725";0.32;0.81;5;111;4;0;0;0;"medium";FALSE
"2726";0.75;0.72;5;174;3;0;0;0;"medium";TRUE
"2727";0.78;0.58;3;241;3;1;0;0;"medium";TRUE
"2728";0.7;0.49;4;173;3;0;0;0;"medium";TRUE
"2729";0.13;0.48;3;210;3;0;0;0;"high";FALSE
"2730";0.53;0.85;5;268;3;1;0;0;"medium";FALSE
"2731";0.41;0.48;3;135;3;0;0;0;"high";FALSE
"2732";0.9;0.64;4;201;2;1;0;0;"medium";TRUE
"2733";0.67;0.9;5;171;3;0;0;0;"medium";TRUE
"2734";0.22;0.7;4;225;4;0;0;0;"medium";FALSE
"2735";0.35;0.56;3;144;3;0;0;0;"medium";FALSE
"2736";0.66;0.96;4;185;2;1;0;0;"medium";TRUE
"2737";0.63;0.82;5;275;3;1;0;0;"medium";TRUE
"2738";0.89;0.67;3;269;3;0;0;0;"medium";TRUE
"2739";0.88;0.75;4;201;2;0;0;0;"medium";TRUE
"2740";0.73;0.6;4;166;3;0;0;0;"high";TRUE
"2741";1;0.83;4;280;4;1;0;0;"low";TRUE
"2742";0.99;0.89;4;254;3;1;0;0;"medium";TRUE
"2743";0.12;0.84;5;230;4;0;0;0;"medium";FALSE
"2744";0.64;0.43;5;269;3;0;0;0;"medium";TRUE
"2745";0.65;0.72;3;248;4;0;0;0;"medium";TRUE
"2746";0.56;0.57;4;161;3;0;0;0;"medium";FALSE
"2747";0.88;0.62;4;237;2;0;0;0;"medium";TRUE
"2748";0.54;0.68;3;144;5;0;0;0;"medium";FALSE
"2749";0.34;0.82;6;202;3;0;0;0;"low";FALSE
"2750";0.5;0.76;3;174;3;0;0;0;"medium";FALSE
"2751";0.59;0.61;3;210;2;0;0;0;"medium";FALSE
"2752";0.68;0.58;4;186;2;0;0;0;"medium";TRUE
"2753";0.85;0.82;5;184;3;0;0;0;"medium";TRUE
"2754";0.83;0.77;3;260;2;0;0;0;"medium";TRUE
"2755";0.7;0.58;4;207;2;1;0;0;"medium";TRUE
"2756";0.16;0.76;6;210;5;0;0;0;"medium";FALSE
"2757";0.66;0.95;5;206;2;0;0;0;"medium";TRUE
"2758";0.81;0.84;4;173;4;0;0;0;"medium";TRUE
"2759";0.96;0.74;5;194;4;1;0;0;"medium";TRUE
"2760";0.66;0.54;5;203;2;0;0;0;"medium";TRUE
"2761";0.83;0.53;3;186;4;0;0;0;"medium";TRUE
"2762";0.99;0.9;4;175;3;1;0;0;"high";TRUE
"2763";0.99;0.83;4;274;2;0;0;0;"low";TRUE
"2764";0.67;0.78;4;193;3;0;0;0;"medium";TRUE
"2765";0.54;0.61;2;264;3;0;0;0;"medium";FALSE
"2766";0.22;0.69;3;212;3;0;0;0;"medium";FALSE
"2767";0.25;0.82;5;244;5;1;0;0;"medium";FALSE
"2768";0.73;0.98;4;216;2;0;0;0;"low";TRUE
"2769";0.52;0.98;4;165;2;0;0;0;"low";FALSE
"2770";0.76;0.79;3;111;2;0;0;0;"low";TRUE
"2771";0.78;0.6;3;232;2;0;0;0;"low";TRUE
"2772";0.59;0.52;6;190;4;0;0;0;"medium";FALSE
"2773";0.54;0.71;3;145;3;1;0;0;"medium";FALSE
"2774";0.34;0.69;2;193;3;0;0;0;"medium";FALSE
"2775";0.91;0.82;3;183;2;0;0;0;"medium";TRUE
"2776";0.49;0.61;3;240;3;0;0;0;"medium";FALSE
"2777";0.71;1;5;210;3;0;0;0;"medium";TRUE
"2778";0.64;0.72;4;152;3;1;0;0;"medium";TRUE
"2779";0.6;0.61;4;140;4;0;0;0;"medium";FALSE
"2780";0.91;0.66;3;208;4;0;0;0;"medium";TRUE
"2781";0.92;0.6;3;198;2;0;0;0;"medium";TRUE
"2782";0.91;0.52;3;178;3;0;0;0;"medium";TRUE
"2783";0.88;0.77;3;279;3;1;0;0;"medium";TRUE
"2784";0.86;0.82;3;263;6;0;0;0;"high";TRUE
"2785";0.81;0.54;3;215;4;1;0;0;"low";TRUE
"2786";0.84;0.73;3;181;3;1;0;0;"medium";TRUE
"2787";0.56;0.55;2;270;3;0;0;0;"medium";FALSE
"2788";0.6;0.52;3;236;3;0;0;0;"medium";FALSE
"2789";0.79;0.56;4;248;3;0;0;0;"low";TRUE
"2790";0.18;0.73;6;231;4;0;0;0;"low";FALSE
"2791";0.33;1;2;210;3;1;0;0;"medium";FALSE
"2792";0.15;0.92;5;164;3;0;0;0;"medium";FALSE
"2793";0.61;0.78;4;198;3;0;0;0;"medium";FALSE
"2794";0.92;0.55;4;220;2;0;0;0;"medium";TRUE
"2795";0.13;0.61;6;283;5;0;0;0;"medium";FALSE
"2796";0.18;0.48;4;240;4;0;0;0;"medium";FALSE
"2797";0.27;0.85;5;142;6;0;0;0;"medium";FALSE
"2798";0.66;0.61;4;263;4;0;0;0;"medium";TRUE
"2799";0.21;0.81;5;142;4;0;0;0;"medium";FALSE
"2800";0.92;0.9;4;203;4;0;0;0;"medium";TRUE
"2801";0.97;0.5;3;266;3;1;0;0;"medium";TRUE
"2802";0.97;0.7;3;253;3;0;0;0;"medium";TRUE
"2803";0.64;0.61;4;136;3;0;0;0;"high";TRUE
"2804";0.75;0.9;3;140;3;0;0;0;"low";TRUE
"2805";0.9;0.76;4;252;4;0;0;0;"medium";TRUE
"2806";0.81;0.75;5;101;5;0;0;0;"medium";TRUE
"2807";0.99;0.72;3;163;3;0;0;0;"medium";TRUE
"2808";0.49;0.5;5;170;2;0;0;0;"medium";FALSE
"2809";0.75;0.92;3;211;3;0;0;0;"medium";TRUE
"2810";0.66;0.56;4;185;3;0;0;0;"medium";TRUE
"2811";0.92;0.64;4;259;2;0;0;0;"medium";TRUE
"2812";0.19;0.72;4;102;3;0;0;0;"medium";FALSE
"2813";0.39;0.37;5;156;4;0;0;0;"medium";FALSE
"2814";0.41;0.68;3;191;4;0;0;0;"medium";FALSE
"2815";0.6;0.49;3;239;2;0;0;0;"medium";FALSE
"2816";0.95;0.54;4;235;4;0;0;0;"medium";TRUE
"2817";0.51;0.87;2;130;4;0;0;0;"medium";FALSE
"2818";0.54;0.74;2;166;3;0;0;0;"medium";FALSE
"2819";0.16;0.54;5;206;5;0;0;0;"medium";FALSE
"2820";0.98;0.77;3;191;2;0;0;0;"medium";TRUE
"2821";0.65;0.75;3;214;3;0;0;0;"medium";TRUE
"2822";0.38;0.5;3;196;3;0;0;0;"medium";FALSE
"2823";0.95;0.71;4;151;4;0;0;0;"medium";TRUE
"2824";0.6;0.62;5;165;2;0;0;0;"medium";FALSE
"2825";0.78;0.91;3;177;2;0;0;0;"high";TRUE
"2826";0.19;0.63;6;241;6;0;0;0;"high";FALSE
"2827";0.56;0.99;4;230;3;0;0;0;"high";FALSE
"2828";0.21;0.71;4;270;2;0;0;0;"high";FALSE
"2829";0.73;0.62;4;247;4;0;0;0;"low";TRUE
"2830";0.73;0.97;4;163;3;0;0;0;"medium";TRUE
"2831";0.97;0.9;5;262;3;0;0;0;"medium";TRUE
"2832";0.6;0.59;4;201;3;0;0;0;"medium";FALSE
"2833";0.82;0.67;3;229;3;0;0;0;"medium";TRUE
"2834";0.95;0.48;4;228;2;0;0;0;"medium";TRUE
"2835";0.88;0.65;5;228;3;0;0;0;"medium";TRUE
"2836";0.79;0.49;3;273;3;0;0;0;"medium";TRUE
"2837";0.52;0.96;4;171;2;0;0;0;"medium";FALSE
"2838";0.22;0.61;3;148;5;0;0;0;"medium";FALSE
"2839";0.59;0.96;5;211;3;0;0;0;"medium";FALSE
"2840";0.84;0.64;2;211;3;0;0;0;"medium";TRUE
"2841";0.54;0.41;3;175;3;0;0;0;"medium";FALSE
"2842";1;0.86;4;245;4;0;0;0;"medium";TRUE
"2843";0.93;0.59;3;273;2;1;0;0;"medium";TRUE
"2844";0.96;0.55;3;225;4;1;0;0;"medium";TRUE
"2845";0.56;0.41;5;152;3;0;0;0;"medium";FALSE
"2846";0.49;0.66;5;194;3;0;0;0;"medium";FALSE
"2847";0.89;0.51;4;185;3;1;0;0;"high";TRUE
"2848";0.57;0.91;3;193;2;0;0;0;"low";FALSE
"2849";0.84;0.93;3;159;3;0;0;0;"low";TRUE
"2850";0.72;0.61;3;175;3;0;0;0;"high";TRUE
"2851";0.97;0.74;4;209;2;0;0;0;"low";TRUE
"2852";0.92;0.83;4;268;4;0;0;0;"low";TRUE
"2853";0.95;0.53;3;264;3;0;0;0;"low";TRUE
"2854";0.76;0.64;4;234;2;0;0;0;"high";TRUE
"2855";0.24;0.62;5;199;4;0;0;0;"low";FALSE
"2856";0.89;0.99;4;205;2;0;0;1;"medium";TRUE
"2857";0.69;0.63;5;140;4;0;0;1;"high";TRUE
"2858";0.92;0.98;3;257;3;0;0;1;"medium";TRUE
"2859";0.79;0.61;4;227;2;0;0;1;"high";TRUE
"2860";0.87;0.94;4;189;3;0;0;1;"medium";TRUE
"2861";0.89;0.88;5;241;2;1;0;0;"medium";TRUE
"2862";0.75;0.77;5;199;4;0;0;0;"medium";TRUE
"2863";0.78;0.6;4;206;3;0;0;0;"medium";TRUE
"2864";0.13;0.62;5;268;3;0;0;0;"medium";FALSE
"2865";0.94;0.86;3;221;3;1;0;0;"medium";TRUE
"2866";0.94;0.88;4;262;2;0;0;0;"medium";TRUE
"2867";0.67;0.6;5;253;6;0;0;0;"medium";TRUE
"2868";0.6;0.73;5;241;3;0;0;0;"high";FALSE
"2869";0.9;0.67;2;229;4;0;0;0;"low";TRUE
"2870";0.93;0.91;2;238;2;1;0;0;"low";TRUE
"2871";0.83;0.86;4;98;4;0;0;0;"low";TRUE
"2872";0.61;0.73;5;156;4;0;0;0;"low";FALSE
"2873";0.97;0.89;4;248;2;0;0;0;"low";TRUE
"2874";0.5;0.81;3;170;2;0;0;0;"low";FALSE
"2875";0.84;0.54;3;245;3;0;0;0;"low";TRUE
"2876";0.58;0.38;4;203;5;0;0;0;"low";FALSE
"2877";0.59;0.72;3;182;3;0;0;0;"medium";FALSE
"2878";0.77;0.83;3;175;3;0;0;1;"medium";TRUE
"2879";0.78;0.4;4;145;5;1;0;1;"medium";TRUE
"2880";0.6;0.96;4;220;3;1;0;1;"medium";FALSE
"2881";0.53;0.77;4;259;2;1;0;1;"medium";FALSE
"2882";0.73;0.69;3;228;2;0;0;1;"medium";TRUE
"2883";0.76;0.94;3;189;3;0;0;0;"medium";TRUE
"2884";0.12;0.61;6;257;3;0;0;0;"medium";FALSE
"2885";0.2;0.98;3;180;6;0;0;0;"medium";FALSE
"2886";0.5;0.77;4;180;3;0;0;0;"medium";FALSE
"2887";0.79;0.65;5;215;2;1;0;0;"medium";TRUE
"2888";0.96;0.68;3;132;2;0;0;0;"medium";TRUE
"2889";0.79;0.79;4;231;2;0;0;0;"low";TRUE
"2890";0.92;0.67;2;252;2;0;0;0;"low";TRUE
"2891";0.99;0.75;4;163;2;0;0;0;"low";TRUE
"2892";0.77;0.85;4;189;2;0;0;0;"low";TRUE
"2893";0.49;0.52;3;156;2;0;0;0;"low";FALSE
"2894";0.98;0.58;3;183;3;0;0;0;"low";TRUE
"2895";0.18;0.54;6;209;5;1;0;0;"low";FALSE
"2896";0.8;0.82;4;271;4;0;0;0;"low";TRUE
"2897";0.81;0.77;5;251;2;0;0;0;"low";TRUE
"2898";0.13;0.61;5;198;5;0;0;0;"medium";FALSE
"2899";0.58;0.97;3;274;4;1;0;1;"medium";FALSE
"2900";0.75;0.63;4;209;3;0;0;1;"medium";TRUE
"2901";0.8;0.94;4;271;4;0;0;1;"medium";TRUE
"2902";0.78;0.6;4;143;2;0;0;1;"medium";TRUE
"2903";0.92;0.6;5;236;3;1;0;1;"medium";TRUE
"2904";0.85;0.98;5;222;3;0;0;1;"medium";TRUE
"2905";0.52;0.63;3;233;3;0;0;1;"medium";FALSE
"2906";0.95;0.84;3;270;3;1;0;1;"medium";TRUE
"2907";0.81;0.92;5;258;3;0;0;1;"medium";TRUE
"2908";0.16;0.82;6;202;4;1;0;1;"medium";FALSE
"2909";0.92;0.99;3;176;8;0;0;0;"medium";TRUE
"2910";0.62;0.79;4;268;6;0;0;0;"medium";TRUE
"2911";0.73;0.88;5;233;4;1;0;0;"medium";TRUE
"2912";0.32;0.86;4;214;5;0;0;0;"medium";FALSE
"2913";0.78;0.96;2;285;3;0;0;0;"high";TRUE
"2914";0.65;0.91;4;224;2;1;0;0;"low";TRUE
"2915";0.56;0.92;4;224;3;0;0;0;"medium";FALSE
"2916";0.96;0.89;3;142;4;0;0;0;"medium";TRUE
"2917";0.79;0.82;4;220;3;0;0;0;"medium";TRUE
"2918";0.66;0.58;4;244;3;0;0;0;"medium";TRUE
"2919";0.67;0.68;4;171;3;0;0;0;"low";TRUE
"2920";0.86;0.82;4;274;2;1;0;0;"low";TRUE
"2921";0.57;0.72;4;214;2;1;0;0;"low";FALSE
"2922";0.86;0.87;5;171;2;0;0;0;"low";TRUE
"2923";0.52;0.59;5;150;2;0;0;0;"low";FALSE
"2924";0.73;0.61;4;260;2;1;0;0;"low";TRUE
"2925";0.78;0.63;5;259;3;0;0;0;"low";TRUE
"2926";0.95;0.63;3;153;2;0;0;0;"low";TRUE
"2927";0.75;0.61;3;263;3;0;0;0;"low";TRUE
"2928";0.83;0.52;2;149;2;1;0;0;"low";TRUE
"2929";0.96;0.85;4;247;3;0;0;0;"high";TRUE
"2930";0.95;0.8;3;225;2;0;0;0;"high";TRUE
"2931";0.84;0.63;3;121;3;1;0;0;"low";TRUE
"2932";0.44;0.51;2;219;4;0;0;0;"low";FALSE
"2933";0.94;0.73;4;204;2;0;0;0;"low";TRUE
"2934";0.85;0.94;5;235;4;0;0;0;"low";TRUE
"2935";0.75;0.51;2;215;2;1;0;0;"low";TRUE
"2936";0.76;0.67;5;243;3;0;0;0;"low";TRUE
"2937";0.13;0.97;4;162;6;0;0;0;"low";FALSE
"2938";0.6;0.79;4;262;3;0;0;0;"low";FALSE
"2939";0.45;0.55;4;206;2;0;0;0;"low";FALSE
"2940";0.49;1;2;125;4;1;0;0;"low";FALSE
"2941";0.19;0.36;3;167;5;0;0;0;"low";FALSE
"2942";0.68;0.89;5;218;5;0;0;0;"low";TRUE
"2943";0.53;0.91;5;181;3;0;0;0;"low";FALSE
"2944";1;0.77;5;269;3;0;0;0;"low";TRUE
"2945";0.99;0.86;3;167;2;0;0;0;"low";TRUE
"2946";0.29;0.75;6;271;10;0;0;0;"medium";FALSE
"2947";0.54;0.83;4;201;8;1;0;0;"medium";FALSE
"2948";0.25;0.9;6;229;8;0;0;0;"medium";FALSE
"2949";0.8;0.75;4;224;3;0;0;1;"medium";TRUE
"2950";0.61;0.89;3;242;10;0;0;0;"high";FALSE
"2951";0.47;0.79;3;284;10;0;0;0;"low";FALSE
"2952";0.22;0.7;2;274;10;0;0;0;"high";FALSE
"2953";0.5;0.48;4;130;10;0;0;0;"high";FALSE
"2954";0.56;0.87;3;146;10;0;0;0;"low";FALSE
"2955";0.84;0.85;4;207;10;0;0;0;"low";TRUE
"2956";0.69;0.72;4;210;2;1;0;0;"high";TRUE
"2957";0.53;0.64;3;143;2;0;0;0;"low";FALSE
"2958";0.17;0.57;4;116;3;0;0;0;"medium";FALSE
"2959";0.48;0.71;2;162;3;1;0;0;"high";FALSE
"2960";0.94;0.51;3;242;3;0;0;0;"medium";TRUE
"2961";0.77;0.89;4;153;7;0;0;0;"medium";TRUE
"2962";1;0.72;5;194;7;1;0;0;"medium";TRUE
"2963";0.49;0.65;4;233;7;0;0;0;"medium";FALSE
"2964";0.93;0.73;4;283;7;0;0;0;"high";TRUE
"2965";0.38;0.43;3;188;7;0;0;0;"medium";FALSE
"2966";0.6;0.54;4;182;6;0;0;0;"medium";FALSE
"2967";0.5;0.82;2;286;6;0;0;0;"medium";FALSE
"2968";0.97;0.55;5;212;6;0;0;0;"high";TRUE
"2969";0.81;0.62;3;240;6;0;0;1;"low";TRUE
"2970";0.9;0.51;4;137;6;0;0;0;"medium";TRUE
"2971";0.64;0.67;3;143;6;0;0;0;"medium";TRUE
"2972";0.76;0.82;4;170;6;0;0;0;"medium";TRUE
"2973";0.97;0.41;5;135;6;0;0;0;"medium";TRUE
"2974";0.69;0.76;3;174;6;0;0;0;"medium";TRUE
"2975";0.98;0.55;3;166;6;1;0;0;"medium";TRUE
"2976";0.18;0.61;5;174;6;0;0;0;"medium";FALSE
"2977";0.62;0.91;3;251;10;0;0;0;"medium";TRUE
"2978";0.29;0.37;6;187;10;1;0;0;"high";FALSE
"2979";0.87;0.48;5;170;3;0;0;0;"low";TRUE
"2980";0.91;0.64;3;241;10;0;0;0;"medium";TRUE
"2981";0.53;0.79;3;221;10;1;0;0;"medium";FALSE
"2982";0.69;0.73;4;257;10;1;0;0;"medium";TRUE
"2983";0.14;0.58;4;275;10;0;0;0;"medium";FALSE
"2984";0.7;0.77;4;245;2;0;0;0;"low";TRUE
"2985";0.77;0.75;6;246;6;0;0;0;"low";TRUE
"2986";0.77;0.76;6;263;6;0;0;0;"low";TRUE
"2987";0.76;0.99;3;133;4;0;0;0;"low";TRUE
"2988";0.66;0.49;4;157;3;0;0;0;"low";TRUE
"2989";0.51;0.73;4;229;3;0;0;0;"low";FALSE
"2990";0.36;0.73;2;111;2;0;0;0;"low";FALSE
"2991";0.62;0.97;2;271;3;0;0;0;"low";TRUE
"2992";0.98;0.58;4;133;3;0;0;0;"low";TRUE
"2993";0.53;0.7;4;223;3;0;0;0;"low";FALSE
"2994";0.8;0.95;4;272;2;0;0;0;"low";TRUE
"2995";0.73;0.77;3;233;3;0;0;0;"medium";TRUE
"2996";0.82;0.8;3;162;3;0;0;0;"medium";TRUE
"2997";0.62;0.75;5;165;4;0;0;0;"medium";TRUE
"2998";0.87;0.48;5;242;3;0;0;0;"medium";TRUE
"2999";0.43;0.65;4;124;2;0;0;0;"medium";FALSE
"3000";0.57;0.6;2;163;3;0;0;0;"medium";FALSE
"3001";0.91;0.77;3;144;3;0;0;0;"medium";TRUE
"3002";0.75;0.59;5;149;4;0;0;0;"medium";TRUE
"3003";0.76;0.8;5;217;2;0;0;0;"medium";TRUE
"3004";0.85;0.49;4;139;2;0;0;0;"medium";TRUE
"3005";0.56;0.67;3;270;2;0;0;0;"medium";FALSE
"3006";0.86;0.84;3;177;3;0;0;0;"medium";TRUE
"3007";0.21;0.43;5;175;2;1;0;0;"high";FALSE
"3008";0.94;0.59;3;151;2;0;0;0;"low";TRUE
"3009";0.98;0.74;3;185;3;0;0;0;"medium";TRUE
"3010";0.42;0.45;3;227;3;0;0;0;"medium";FALSE
"3011";0.98;0.89;4;218;2;0;0;0;"medium";TRUE
"3012";1;0.93;5;167;3;0;0;0;"medium";TRUE
"3013";0.95;0.52;3;183;2;1;0;0;"low";TRUE
"3014";0.95;0.5;4;259;3;0;0;0;"low";TRUE
"3015";0.68;0.53;3;138;2;1;0;0;"low";TRUE
"3016";0.64;0.38;5;122;4;0;0;0;"low";TRUE
"3017";0.24;0.62;6;225;6;0;0;0;"low";FALSE
"3018";0.37;0.72;3;121;2;0;0;0;"low";FALSE
"3019";0.67;0.4;4;274;3;0;0;0;"low";TRUE
"3020";0.86;0.89;4;153;4;0;0;0;"low";TRUE
"3021";0.43;0.38;3;119;2;0;0;0;"low";FALSE
"3022";0.67;0.67;4;141;2;1;0;0;"low";TRUE
"3023";0.51;0.97;4;258;2;0;0;0;"medium";FALSE
"3024";0.86;0.95;4;149;3;0;0;1;"medium";TRUE
"3025";0.69;0.59;4;264;3;0;0;0;"medium";TRUE
"3026";0.87;0.87;5;207;2;0;0;0;"high";TRUE
"3027";0.17;0.78;3;239;6;0;0;0;"low";FALSE
"3028";0.94;0.51;6;239;5;0;0;0;"medium";TRUE
"3029";0.5;1;4;258;3;0;0;0;"medium";FALSE
"3030";0.16;0.72;3;203;3;0;0;0;"medium";FALSE
"3031";0.89;0.99;2;258;3;0;0;0;"medium";TRUE
"3032";0.64;0.55;4;215;2;0;0;0;"low";TRUE
"3033";0.77;0.71;5;250;3;1;0;0;"medium";TRUE
"3034";0.89;0.63;4;270;3;1;0;0;"medium";TRUE
"3035";0.16;0.98;3;232;5;0;0;0;"medium";FALSE
"3036";0.77;0.99;4;260;3;0;0;0;"medium";TRUE
